,file,age,gender,race,service_test,face_detected,gabarito
1557,val/1558.jpg,10-19,Female,Latino_Hispanic,True,True,True
1558,val/1559.jpg,60-69,Male,Latino_Hispanic,True,True,True
1559,val/1560.jpg,30-39,Female,White,True,True,True
1560,val/1561.jpg,60-69,Female,Latino_Hispanic,False,True,True
1561,val/1562.jpg,40-49,Male,Black,True,False,True
1562,val/1563.jpg,40-49,Male,Latino_Hispanic,False,True,True
1563,val/1564.jpg,20-29,Male,Black,True,True,True
1564,val/1565.jpg,3-9,Female,Southeast Asian,True,True,True
1565,val/1566.jpg,60-69,Female,Latino_Hispanic,False,True,True
1566,val/1567.jpg,3-9,Male,East Asian,False,False,True
1567,val/1568.jpg,10-19,Female,Black,True,True,True
1568,val/1569.jpg,40-49,Male,East Asian,False,True,True
1569,val/1570.jpg,30-39,Male,Latino_Hispanic,True,True,True
1570,val/1571.jpg,30-39,Female,Indian,True,True,True
1571,val/1572.jpg,20-29,Male,East Asian,True,True,True
1572,val/1573.jpg,20-29,Female,Latino_Hispanic,True,True,True
1573,val/1574.jpg,10-19,Female,White,True,True,True
1574,val/1575.jpg,10-19,Male,Southeast Asian,True,True,True
1575,val/1576.jpg,60-69,Male,White,False,True,True
1576,val/1577.jpg,20-29,Female,Latino_Hispanic,True,True,True
1577,val/1578.jpg,20-29,Male,White,True,False,True
1578,val/1579.jpg,40-49,Male,Latino_Hispanic,False,True,True
1579,val/1580.jpg,20-29,Male,East Asian,False,False,True
1580,val/1581.jpg,30-39,Female,East Asian,True,True,True
1581,val/1582.jpg,20-29,Male,East Asian,True,False,True
1582,val/1583.jpg,40-49,Male,Indian,False,True,True
1583,val/1584.jpg,20-29,Female,East Asian,False,True,True
1584,val/1585.jpg,20-29,Female,Latino_Hispanic,False,True,True
1585,val/1586.jpg,40-49,Male,East Asian,True,True,True
1586,val/1587.jpg,10-19,Male,Black,True,True,True
1587,val/1588.jpg,3-9,Male,Middle Eastern,False,True,True
1588,val/1589.jpg,30-39,Male,White,False,True,True
1589,val/1590.jpg,10-19,Female,Middle Eastern,True,True,True
1590,val/1591.jpg,more than 70,Female,Indian,False,True,True
1591,val/1592.jpg,20-29,Female,East Asian,False,True,True
1592,val/1593.jpg,20-29,Male,Black,True,False,True
1593,val/1594.jpg,20-29,Female,Indian,True,True,True
1594,val/1595.jpg,20-29,Male,Southeast Asian,True,False,True
1595,val/1596.jpg,30-39,Female,Southeast Asian,False,True,True
1596,val/1597.jpg,10-19,Male,Latino_Hispanic,True,True,True
1597,val/1598.jpg,20-29,Female,East Asian,True,True,True
1598,val/1599.jpg,10-19,Female,Latino_Hispanic,False,True,True
1599,val/1600.jpg,20-29,Female,East Asian,False,False,True
1600,val/1601.jpg,40-49,Male,Black,False,True,True
1601,val/1602.jpg,60-69,Male,East Asian,True,True,True
1602,val/1603.jpg,40-49,Male,East Asian,True,True,True
1603,val/1604.jpg,20-29,Female,Black,True,True,True
1604,val/1605.jpg,20-29,Female,Latino_Hispanic,True,True,True
1605,val/1606.jpg,20-29,Male,Southeast Asian,False,True,True
1606,val/1607.jpg,30-39,Male,White,False,True,True
1607,val/1608.jpg,10-19,Male,Latino_Hispanic,True,True,True
1608,val/1609.jpg,30-39,Female,Indian,False,True,True
1609,val/1610.jpg,3-9,Female,Black,False,True,True
1610,val/1611.jpg,20-29,Female,East Asian,True,True,True
1611,val/1612.jpg,60-69,Female,Indian,True,True,True
1612,val/1613.jpg,40-49,Male,Southeast Asian,False,True,True
1613,val/1614.jpg,20-29,Female,East Asian,True,True,True
1614,val/1615.jpg,20-29,Male,Southeast Asian,True,False,True
1615,val/1616.jpg,30-39,Male,Indian,False,True,True
1616,val/1617.jpg,30-39,Male,Middle Eastern,False,True,True
1617,val/1618.jpg,30-39,Male,Latino_Hispanic,False,True,True
1618,val/1619.jpg,30-39,Female,White,False,True,True
1619,val/1620.jpg,40-49,Female,Latino_Hispanic,True,True,True
1620,val/1621.jpg,30-39,Male,White,False,True,True
1621,val/1622.jpg,40-49,Male,Black,False,True,True
1622,val/1623.jpg,10-19,Female,Indian,True,True,True
1623,val/1624.jpg,40-49,Male,Middle Eastern,False,True,True
1624,val/1625.jpg,60-69,Male,White,False,True,True
1625,val/1626.jpg,40-49,Male,White,False,True,True
1626,val/1627.jpg,30-39,Male,Southeast Asian,True,True,True
1627,val/1628.jpg,40-49,Female,Black,True,True,True
1628,val/1629.jpg,10-19,Male,Latino_Hispanic,True,False,True
1629,val/1630.jpg,40-49,Male,Latino_Hispanic,True,True,True
1630,val/1631.jpg,20-29,Female,Indian,True,True,True
1631,val/1632.jpg,20-29,Male,Latino_Hispanic,False,True,True
1632,val/1633.jpg,30-39,Female,Indian,True,True,True
1633,val/1634.jpg,3-9,Male,Black,False,True,True
1634,val/1635.jpg,20-29,Female,Indian,True,True,True
1635,val/1636.jpg,30-39,Male,Middle Eastern,False,True,True
1636,val/1637.jpg,3-9,Male,Indian,False,True,True
1637,val/1638.jpg,30-39,Male,White,False,True,True
1638,val/1639.jpg,10-19,Male,White,False,True,True
1639,val/1640.jpg,40-49,Female,Latino_Hispanic,True,True,True
1640,val/1641.jpg,40-49,Male,Latino_Hispanic,True,False,True
1641,val/1642.jpg,40-49,Male,Black,False,True,True
1642,val/1643.jpg,20-29,Female,East Asian,False,True,True
1643,val/1644.jpg,10-19,Female,East Asian,True,True,True
1644,val/1645.jpg,3-9,Male,East Asian,False,True,True
1645,val/1646.jpg,20-29,Female,Southeast Asian,False,True,True
1646,val/1647.jpg,60-69,Male,White,False,True,True
1647,val/1648.jpg,10-19,Male,Latino_Hispanic,False,True,True
1648,val/1649.jpg,10-19,Male,East Asian,False,True,True
1649,val/1650.jpg,3-9,Female,East Asian,False,True,True
1650,val/1651.jpg,10-19,Female,Black,False,True,True
1651,val/1652.jpg,50-59,Male,Southeast Asian,True,False,True
1652,val/1653.jpg,30-39,Male,Latino_Hispanic,True,True,True
1653,val/1654.jpg,20-29,Female,East Asian,True,True,True
1654,val/1655.jpg,30-39,Male,Southeast Asian,False,True,True
1655,val/1656.jpg,20-29,Female,East Asian,True,True,True
1656,val/1657.jpg,20-29,Female,White,True,True,True
1657,val/1658.jpg,50-59,Female,Southeast Asian,False,False,True
1658,val/1659.jpg,40-49,Male,Latino_Hispanic,False,True,True
1659,val/1660.jpg,30-39,Male,Middle Eastern,False,True,True
1660,val/1661.jpg,10-19,Male,Latino_Hispanic,False,True,True
1661,val/1662.jpg,20-29,Male,White,False,False,True
1662,val/1663.jpg,20-29,Female,Latino_Hispanic,True,True,True
1663,val/1664.jpg,30-39,Male,Indian,False,True,True
1664,val/1665.jpg,20-29,Female,Latino_Hispanic,True,True,True
1665,val/1666.jpg,40-49,Female,East Asian,True,True,True
1666,val/1667.jpg,30-39,Female,White,True,True,True
1667,val/1668.jpg,3-9,Male,White,True,True,True
1668,val/1669.jpg,30-39,Male,Middle Eastern,False,True,True
1669,val/1670.jpg,3-9,Male,Indian,False,True,True
1670,val/1671.jpg,20-29,Male,East Asian,True,True,True
1671,val/1672.jpg,30-39,Female,Indian,True,True,True
1672,val/1673.jpg,60-69,Male,Southeast Asian,False,True,True
1673,val/1674.jpg,50-59,Male,White,False,True,True
1674,val/1675.jpg,30-39,Female,Black,False,True,True
1675,val/1676.jpg,10-19,Male,White,True,True,True
1676,val/1677.jpg,20-29,Female,Latino_Hispanic,False,True,True
1677,val/1678.jpg,10-19,Male,Indian,True,False,True
1678,val/1679.jpg,20-29,Male,Latino_Hispanic,False,True,True
1679,val/1680.jpg,10-19,Female,White,False,True,True
1680,val/1681.jpg,20-29,Female,White,False,True,True
1681,val/1682.jpg,20-29,Female,Latino_Hispanic,True,True,True
1682,val/1683.jpg,30-39,Female,Latino_Hispanic,False,True,True
1683,val/1684.jpg,10-19,Male,East Asian,True,True,True
1684,val/1685.jpg,3-9,Male,Southeast Asian,False,True,True
1685,val/1686.jpg,3-9,Male,Southeast Asian,False,True,True
1686,val/1687.jpg,0-2,Male,East Asian,False,True,True
1687,val/1688.jpg,60-69,Male,White,False,False,True
1688,val/1689.jpg,30-39,Male,White,False,True,True
1689,val/1690.jpg,10-19,Female,Latino_Hispanic,False,True,True
1690,val/1691.jpg,50-59,Female,Middle Eastern,True,False,True
1691,val/1692.jpg,10-19,Male,White,False,True,True
1692,val/1693.jpg,20-29,Male,White,True,True,True
1693,val/1694.jpg,50-59,Male,Indian,False,True,True
1694,val/1695.jpg,20-29,Male,Southeast Asian,True,True,True
1695,val/1696.jpg,50-59,Male,Middle Eastern,False,True,True
1696,val/1697.jpg,20-29,Male,Southeast Asian,True,True,True
1697,val/1698.jpg,20-29,Female,East Asian,True,True,True
1698,val/1699.jpg,40-49,Female,Latino_Hispanic,False,True,True
1699,val/1700.jpg,30-39,Female,East Asian,True,True,True
1700,val/1701.jpg,40-49,Male,Latino_Hispanic,False,True,True
1701,val/1702.jpg,30-39,Male,Indian,False,False,True
1702,val/1703.jpg,10-19,Female,Southeast Asian,False,True,True
1703,val/1704.jpg,3-9,Female,East Asian,False,True,True
1704,val/1705.jpg,30-39,Male,Indian,False,True,True
1705,val/1706.jpg,3-9,Female,White,False,True,True
1706,val/1707.jpg,20-29,Female,Middle Eastern,True,True,True
1707,val/1708.jpg,3-9,Female,Black,True,True,True
1708,val/1709.jpg,20-29,Male,Indian,True,True,True
1709,val/1710.jpg,20-29,Female,White,True,True,True
1710,val/1711.jpg,20-29,Female,Black,False,True,True
1711,val/1712.jpg,20-29,Female,Indian,False,False,True
1712,val/1713.jpg,30-39,Female,Indian,True,True,True
1713,val/1714.jpg,20-29,Female,East Asian,True,True,True
1714,val/1715.jpg,40-49,Male,White,True,True,True
1715,val/1716.jpg,10-19,Female,Latino_Hispanic,False,True,True
1716,val/1717.jpg,20-29,Female,East Asian,False,True,True
1717,val/1718.jpg,20-29,Female,East Asian,False,True,True
1718,val/1719.jpg,20-29,Female,White,False,True,True
1719,val/1720.jpg,3-9,Female,Southeast Asian,False,True,True
1720,val/1721.jpg,20-29,Female,Black,True,True,True
1721,val/1722.jpg,20-29,Male,White,False,False,True
1722,val/1723.jpg,30-39,Female,East Asian,True,True,True
1723,val/1724.jpg,40-49,Female,Latino_Hispanic,True,True,True
1724,val/1725.jpg,30-39,Female,Black,True,True,True
1725,val/1726.jpg,10-19,Female,White,False,True,True
1726,val/1727.jpg,20-29,Female,Black,True,True,True
1727,val/1728.jpg,0-2,Male,Black,False,True,True
1728,val/1729.jpg,10-19,Female,Latino_Hispanic,True,True,True
1729,val/1730.jpg,50-59,Female,Black,False,True,True
1730,val/1731.jpg,60-69,Male,White,False,True,True
1731,val/1732.jpg,10-19,Male,Middle Eastern,True,True,True
1732,val/1733.jpg,3-9,Female,East Asian,False,True,True
1733,val/1734.jpg,30-39,Female,Southeast Asian,True,True,True
1734,val/1735.jpg,20-29,Female,Indian,False,True,True
1735,val/1736.jpg,10-19,Female,Latino_Hispanic,True,True,True
1736,val/1737.jpg,40-49,Male,Middle Eastern,False,True,True
1737,val/1738.jpg,20-29,Female,Black,True,True,True
1738,val/1739.jpg,50-59,Male,White,False,False,True
1739,val/1740.jpg,20-29,Female,East Asian,False,True,True
1740,val/1741.jpg,30-39,Male,White,False,False,True
1741,val/1742.jpg,40-49,Female,White,True,True,True
1742,val/1743.jpg,3-9,Male,Indian,False,True,True
1743,val/1744.jpg,30-39,Male,White,False,True,True
1744,val/1745.jpg,20-29,Female,Black,False,True,True
1745,val/1746.jpg,30-39,Male,Black,False,True,True
1746,val/1747.jpg,40-49,Male,Latino_Hispanic,False,False,True
1747,val/1748.jpg,40-49,Male,Middle Eastern,False,True,True
1748,val/1749.jpg,40-49,Female,Middle Eastern,True,True,True
1749,val/1750.jpg,more than 70,Male,East Asian,True,True,True
1750,val/1751.jpg,20-29,Male,Indian,True,True,True
1751,val/1752.jpg,40-49,Male,Middle Eastern,False,True,True
1752,val/1753.jpg,3-9,Male,Southeast Asian,False,True,True
1753,val/1754.jpg,30-39,Male,Middle Eastern,False,True,True
1754,val/1755.jpg,20-29,Male,Black,True,True,True
1755,val/1756.jpg,20-29,Female,East Asian,False,True,True
1756,val/1757.jpg,40-49,Female,Indian,True,True,True
1757,val/1758.jpg,30-39,Female,White,False,True,True
1758,val/1759.jpg,20-29,Male,Middle Eastern,True,True,True
1759,val/1760.jpg,10-19,Male,Southeast Asian,True,True,True
1760,val/1761.jpg,3-9,Female,White,True,True,True
1761,val/1762.jpg,3-9,Male,Southeast Asian,False,True,True
1762,val/1763.jpg,60-69,Female,Black,False,True,True
1763,val/1764.jpg,20-29,Female,White,False,True,True
1764,val/1765.jpg,30-39,Female,Black,False,True,True
1765,val/1766.jpg,20-29,Male,East Asian,False,True,True
1766,val/1767.jpg,3-9,Male,Black,False,True,True
1767,val/1768.jpg,40-49,Male,Black,True,True,True
1768,val/1769.jpg,10-19,Male,East Asian,True,True,True
1769,val/1770.jpg,50-59,Male,White,False,True,True
1770,val/1771.jpg,30-39,Female,East Asian,False,True,True
1771,val/1772.jpg,40-49,Male,Latino_Hispanic,False,False,True
1772,val/1773.jpg,3-9,Female,Black,True,True,True
1773,val/1774.jpg,3-9,Female,East Asian,True,True,True
1774,val/1775.jpg,20-29,Male,Indian,True,False,True
1775,val/1776.jpg,40-49,Male,Latino_Hispanic,False,True,True
1776,val/1777.jpg,30-39,Male,Southeast Asian,True,True,True
1777,val/1778.jpg,30-39,Female,Black,False,False,True
1778,val/1779.jpg,40-49,Female,Latino_Hispanic,False,True,True
1779,val/1780.jpg,20-29,Female,East Asian,False,True,True
1780,val/1781.jpg,20-29,Female,Southeast Asian,True,True,True
1781,val/1782.jpg,3-9,Male,Indian,False,True,True
1782,val/1783.jpg,30-39,Female,Indian,False,True,True
1783,val/1784.jpg,20-29,Male,East Asian,False,False,True
1784,val/1785.jpg,40-49,Female,Black,True,True,True
1785,val/1786.jpg,10-19,Male,Black,True,True,True
1786,val/1787.jpg,20-29,Male,Latino_Hispanic,True,True,True
1787,val/1788.jpg,30-39,Female,East Asian,False,True,True
1788,val/1789.jpg,50-59,Female,Black,False,True,True
1789,val/1790.jpg,40-49,Male,Middle Eastern,True,True,True
1790,val/1791.jpg,20-29,Male,Southeast Asian,False,True,True
1791,val/1792.jpg,3-9,Male,Black,False,True,True
1792,val/1793.jpg,10-19,Female,Latino_Hispanic,True,True,True
1793,val/1794.jpg,3-9,Female,Indian,False,True,True
1794,val/1795.jpg,20-29,Male,Black,False,True,True
1795,val/1796.jpg,40-49,Male,White,False,True,True
1796,val/1797.jpg,10-19,Female,Southeast Asian,False,True,True
1797,val/1798.jpg,3-9,Male,East Asian,False,True,True
1798,val/1799.jpg,20-29,Male,Indian,False,True,True
1799,val/1800.jpg,20-29,Male,White,True,True,True
1800,val/1801.jpg,30-39,Male,White,False,True,True
1801,val/1802.jpg,20-29,Male,Indian,True,True,True
1802,val/1803.jpg,20-29,Male,Middle Eastern,True,True,True
1803,val/1804.jpg,20-29,Female,Indian,True,True,True
1804,val/1805.jpg,20-29,Female,Latino_Hispanic,True,True,True
1805,val/1806.jpg,10-19,Female,Southeast Asian,True,True,True
1806,val/1807.jpg,30-39,Male,Southeast Asian,False,True,True
1807,val/1808.jpg,40-49,Female,Latino_Hispanic,False,True,True
1808,val/1809.jpg,10-19,Male,White,True,False,True
1809,val/1810.jpg,20-29,Female,Latino_Hispanic,False,False,True
1810,val/1811.jpg,20-29,Male,Southeast Asian,True,False,True
1811,val/1812.jpg,20-29,Female,East Asian,False,True,True
1812,val/1813.jpg,20-29,Female,Black,True,True,True
1813,val/1814.jpg,30-39,Male,East Asian,False,True,True
1814,val/1815.jpg,20-29,Female,Black,False,True,True
1815,val/1816.jpg,3-9,Male,East Asian,False,True,True
1816,val/1817.jpg,40-49,Female,Latino_Hispanic,False,True,True
1817,val/1818.jpg,40-49,Male,White,False,True,True
1818,val/1819.jpg,10-19,Female,Black,False,True,True
1819,val/1820.jpg,20-29,Female,East Asian,True,True,True
1820,val/1821.jpg,60-69,Female,White,False,True,True
1821,val/1822.jpg,50-59,Male,White,False,False,True
1822,val/1823.jpg,40-49,Female,Latino_Hispanic,False,False,True
1823,val/1824.jpg,30-39,Male,East Asian,True,True,True
1824,val/1825.jpg,30-39,Male,Southeast Asian,False,True,True
1825,val/1826.jpg,40-49,Male,White,False,True,True
1826,val/1827.jpg,3-9,Male,White,False,True,True
1827,val/1828.jpg,3-9,Male,White,False,True,True
1828,val/1829.jpg,30-39,Female,Black,False,True,True
1829,val/1830.jpg,30-39,Female,Latino_Hispanic,True,True,True
1830,val/1831.jpg,10-19,Female,Black,False,True,True
1831,val/1832.jpg,30-39,Male,Black,False,False,True
1832,val/1833.jpg,10-19,Male,White,True,True,True
1833,val/1834.jpg,40-49,Female,East Asian,True,True,True
1834,val/1835.jpg,3-9,Male,Black,False,True,True
1835,val/1836.jpg,3-9,Female,Latino_Hispanic,False,True,True
1836,val/1837.jpg,20-29,Female,Middle Eastern,True,True,True
1837,val/1838.jpg,50-59,Female,Black,False,True,True
1838,val/1839.jpg,30-39,Female,Southeast Asian,True,True,True
1839,val/1840.jpg,60-69,Male,Latino_Hispanic,False,True,True
1840,val/1841.jpg,30-39,Male,Indian,True,False,True
1841,val/1842.jpg,3-9,Male,Southeast Asian,True,True,True
1842,val/1843.jpg,30-39,Female,Indian,False,True,True
1843,val/1844.jpg,20-29,Male,Indian,True,True,True
1844,val/1845.jpg,30-39,Male,East Asian,False,False,True
1845,val/1846.jpg,3-9,Female,East Asian,True,True,True
1846,val/1847.jpg,40-49,Female,East Asian,True,True,True
1847,val/1848.jpg,30-39,Female,Southeast Asian,True,True,True
1848,val/1849.jpg,3-9,Female,East Asian,True,True,True
1849,val/1850.jpg,10-19,Female,East Asian,False,True,True
1850,val/1851.jpg,20-29,Male,Indian,True,True,True
1851,val/1852.jpg,20-29,Male,Southeast Asian,True,True,True
1852,val/1853.jpg,20-29,Male,Southeast Asian,True,True,True
1853,val/1854.jpg,60-69,Male,East Asian,False,True,True
1854,val/1855.jpg,40-49,Male,Indian,False,True,True
1855,val/1856.jpg,30-39,Female,White,True,True,True
1856,val/1857.jpg,10-19,Female,White,True,True,True
1857,val/1858.jpg,20-29,Male,White,True,True,True
1858,val/1859.jpg,20-29,Female,East Asian,False,True,True
1859,val/1860.jpg,30-39,Male,Middle Eastern,False,True,True
1860,val/1861.jpg,20-29,Male,Black,True,True,True
1861,val/1862.jpg,20-29,Male,East Asian,True,True,True
1862,val/1863.jpg,20-29,Female,Indian,False,True,True
1863,val/1864.jpg,50-59,Female,Southeast Asian,True,True,True
1864,val/1865.jpg,10-19,Male,Black,True,False,True
1865,val/1866.jpg,30-39,Female,Black,False,True,True
1866,val/1867.jpg,more than 70,Male,White,False,True,True
1867,val/1868.jpg,10-19,Male,East Asian,True,True,True
1868,val/1869.jpg,20-29,Male,Black,True,True,True
1869,val/1870.jpg,20-29,Male,Indian,True,True,True
1870,val/1871.jpg,0-2,Male,Southeast Asian,True,True,True
1871,val/1872.jpg,30-39,Male,White,True,False,True
1872,val/1873.jpg,20-29,Female,East Asian,True,True,True
1873,val/1874.jpg,20-29,Male,Latino_Hispanic,True,True,True
1874,val/1875.jpg,10-19,Female,Latino_Hispanic,True,True,True
1875,val/1876.jpg,20-29,Female,Middle Eastern,True,True,True
1876,val/1877.jpg,10-19,Female,White,True,True,True
1877,val/1878.jpg,10-19,Female,Black,False,True,True
1878,val/1879.jpg,20-29,Male,East Asian,True,True,True
1879,val/1880.jpg,60-69,Female,Black,False,True,True
1880,val/1881.jpg,20-29,Male,East Asian,False,True,True
1881,val/1882.jpg,10-19,Female,White,False,True,True
1882,val/1883.jpg,20-29,Male,Middle Eastern,True,True,True
1883,val/1884.jpg,20-29,Female,White,False,True,True
1884,val/1885.jpg,40-49,Female,Latino_Hispanic,False,True,True
1885,val/1886.jpg,10-19,Female,Latino_Hispanic,False,True,True
1886,val/1887.jpg,3-9,Male,Black,False,True,True
1887,val/1888.jpg,20-29,Male,Indian,False,True,True
1888,val/1889.jpg,20-29,Female,White,False,True,True
1889,val/1890.jpg,3-9,Female,Southeast Asian,True,True,True
1890,val/1891.jpg,30-39,Female,East Asian,True,True,True
1891,val/1892.jpg,30-39,Male,Middle Eastern,False,True,True
1892,val/1893.jpg,20-29,Male,Southeast Asian,False,False,True
1893,val/1894.jpg,40-49,Male,Black,False,True,True
1894,val/1895.jpg,30-39,Female,Indian,True,True,True
1895,val/1896.jpg,3-9,Male,East Asian,True,True,True
1896,val/1897.jpg,3-9,Female,White,False,True,True
1897,val/1898.jpg,10-19,Female,Black,False,True,True
1898,val/1899.jpg,30-39,Female,Black,True,True,True
1899,val/1900.jpg,40-49,Female,Southeast Asian,True,True,True
1900,val/1901.jpg,10-19,Female,Southeast Asian,False,True,True
1901,val/1902.jpg,3-9,Male,East Asian,True,True,True
1902,val/1903.jpg,more than 70,Male,White,False,True,True
1903,val/1904.jpg,20-29,Female,Latino_Hispanic,True,True,True
1904,val/1905.jpg,30-39,Female,Latino_Hispanic,False,True,True
1905,val/1906.jpg,60-69,Male,Middle Eastern,False,True,True
1906,val/1907.jpg,3-9,Female,Latino_Hispanic,False,True,True
1907,val/1908.jpg,20-29,Male,Southeast Asian,False,True,True
1908,val/1909.jpg,3-9,Female,Indian,False,True,True
1909,val/1910.jpg,10-19,Female,Southeast Asian,True,True,True
1910,val/1911.jpg,30-39,Female,Indian,False,True,True
1911,val/1912.jpg,20-29,Female,Black,True,True,True
1912,val/1913.jpg,10-19,Male,East Asian,True,True,True
1913,val/1914.jpg,10-19,Male,White,False,True,True
1914,val/1915.jpg,10-19,Female,Middle Eastern,True,True,True
1915,val/1916.jpg,0-2,Male,Black,False,True,True
1916,val/1917.jpg,30-39,Female,East Asian,False,True,True
1917,val/1918.jpg,30-39,Male,East Asian,True,True,True
1918,val/1919.jpg,10-19,Male,Latino_Hispanic,False,False,True
1919,val/1920.jpg,30-39,Male,East Asian,False,True,True
1920,val/1921.jpg,10-19,Male,Latino_Hispanic,True,True,True
1921,val/1922.jpg,20-29,Female,Black,True,True,True
1922,val/1923.jpg,20-29,Female,White,False,True,True
1923,val/1924.jpg,30-39,Male,East Asian,False,True,True
1924,val/1925.jpg,30-39,Female,Black,False,True,True
1925,val/1926.jpg,3-9,Female,White,True,True,True
1926,val/1927.jpg,20-29,Male,East Asian,False,True,True
1927,val/1928.jpg,20-29,Male,White,False,True,True
1928,val/1929.jpg,40-49,Female,Indian,True,True,True
1929,val/1930.jpg,20-29,Female,East Asian,False,True,True
1930,val/1931.jpg,40-49,Male,Latino_Hispanic,True,True,True
1931,val/1932.jpg,30-39,Male,Indian,False,True,True
1932,val/1933.jpg,20-29,Male,White,False,True,True
1933,val/1934.jpg,20-29,Male,Middle Eastern,True,True,True
1934,val/1935.jpg,20-29,Female,White,False,True,True
1935,val/1936.jpg,20-29,Male,Black,True,True,True
1936,val/1937.jpg,30-39,Female,White,False,False,True
1937,val/1938.jpg,30-39,Male,White,False,False,True
1938,val/1939.jpg,40-49,Male,East Asian,False,True,True
1939,val/1940.jpg,40-49,Female,East Asian,False,True,True
1940,val/1941.jpg,20-29,Female,Black,True,False,True
1941,val/1942.jpg,10-19,Female,White,False,True,True
1942,val/1943.jpg,30-39,Female,White,True,True,True
1943,val/1944.jpg,50-59,Male,Southeast Asian,False,True,True
1944,val/1945.jpg,30-39,Female,White,False,True,True
1945,val/1946.jpg,3-9,Female,Southeast Asian,False,True,True
1946,val/1947.jpg,20-29,Male,Black,True,False,True
1947,val/1948.jpg,20-29,Male,East Asian,False,True,True
1948,val/1949.jpg,20-29,Female,Southeast Asian,False,True,True
1949,val/1950.jpg,60-69,Male,White,False,True,True
1950,val/1951.jpg,20-29,Female,Black,True,True,True
1951,val/1952.jpg,3-9,Male,Southeast Asian,False,True,True
1952,val/1953.jpg,40-49,Male,Middle Eastern,False,True,True
1953,val/1954.jpg,20-29,Female,Southeast Asian,True,True,True
1954,val/1955.jpg,20-29,Male,Latino_Hispanic,True,True,True
1955,val/1956.jpg,40-49,Female,Black,True,True,True
1956,val/1957.jpg,20-29,Female,Latino_Hispanic,True,True,True
1957,val/1958.jpg,30-39,Male,East Asian,False,False,True
1958,val/1959.jpg,30-39,Male,Indian,True,True,True
1959,val/1960.jpg,30-39,Female,East Asian,False,True,True
1960,val/1961.jpg,10-19,Female,East Asian,True,True,True
1961,val/1962.jpg,3-9,Male,Black,False,True,True
1962,val/1963.jpg,10-19,Male,Southeast Asian,False,True,True
1963,val/1964.jpg,40-49,Female,Indian,False,True,True
1964,val/1965.jpg,50-59,Female,White,True,False,True
1965,val/1966.jpg,40-49,Female,Indian,True,True,True
1966,val/1967.jpg,40-49,Female,White,True,True,True
1967,val/1968.jpg,50-59,Male,East Asian,True,True,True
1968,val/1969.jpg,40-49,Female,White,True,True,True
1969,val/1970.jpg,3-9,Female,White,False,True,True
1970,val/1971.jpg,20-29,Male,Indian,False,True,True
1971,val/1972.jpg,3-9,Female,Latino_Hispanic,False,True,True
1972,val/1973.jpg,20-29,Male,Middle Eastern,True,True,True
1973,val/1974.jpg,30-39,Female,Black,True,True,True
1974,val/1975.jpg,30-39,Male,Latino_Hispanic,False,True,True
1975,val/1976.jpg,50-59,Male,Southeast Asian,False,True,True
1976,val/1977.jpg,20-29,Male,Southeast Asian,True,False,True
1977,val/1978.jpg,40-49,Male,East Asian,False,True,True
1978,val/1979.jpg,20-29,Female,Black,True,True,True
1979,val/1980.jpg,10-19,Male,Southeast Asian,False,True,True
1980,val/1981.jpg,3-9,Female,White,True,True,True
1981,val/1982.jpg,20-29,Female,Indian,True,True,True
1982,val/1983.jpg,50-59,Male,Latino_Hispanic,False,True,True
1983,val/1984.jpg,60-69,Male,Middle Eastern,False,False,True
1984,val/1985.jpg,40-49,Male,Middle Eastern,False,True,True
1985,val/1986.jpg,0-2,Female,White,False,True,True
1986,val/1987.jpg,30-39,Male,East Asian,False,True,True
1987,val/1988.jpg,30-39,Female,White,False,True,True
1988,val/1989.jpg,more than 70,Female,Black,False,True,True
1989,val/1990.jpg,30-39,Male,Southeast Asian,False,True,True
1990,val/1991.jpg,10-19,Female,Black,True,True,True
1991,val/1992.jpg,60-69,Female,Indian,False,True,True
1992,val/1993.jpg,3-9,Male,Middle Eastern,True,True,True
1993,val/1994.jpg,20-29,Male,Latino_Hispanic,False,True,True
1994,val/1995.jpg,50-59,Male,Middle Eastern,False,True,True
1995,val/1996.jpg,20-29,Male,East Asian,False,True,True
1996,val/1997.jpg,30-39,Female,Southeast Asian,True,True,True
1997,val/1998.jpg,20-29,Male,Middle Eastern,False,True,True
1998,val/1999.jpg,60-69,Male,Middle Eastern,True,True,True
1999,val/2000.jpg,20-29,Male,Middle Eastern,False,False,True
2000,val/2001.jpg,10-19,Male,Indian,True,True,True
2001,val/2002.jpg,more than 70,Male,Middle Eastern,True,True,True
2002,val/2003.jpg,10-19,Male,White,True,False,True
2003,val/2004.jpg,40-49,Female,Southeast Asian,True,True,True
2004,val/2005.jpg,20-29,Male,Southeast Asian,True,True,True
2005,val/2006.jpg,30-39,Male,East Asian,False,True,True
2006,val/2007.jpg,20-29,Female,Southeast Asian,True,True,True
2007,val/2008.jpg,20-29,Female,Indian,True,True,True
2008,val/2009.jpg,20-29,Female,Middle Eastern,True,True,True
2009,val/2010.jpg,50-59,Male,Southeast Asian,False,True,True
2010,val/2011.jpg,3-9,Female,Indian,True,True,True
2011,val/2012.jpg,30-39,Female,Southeast Asian,True,True,True
2012,val/2013.jpg,20-29,Male,East Asian,False,True,True
2013,val/2014.jpg,10-19,Female,Middle Eastern,True,True,True
2014,val/2015.jpg,3-9,Male,Latino_Hispanic,True,True,True
